vacancy_name,company,city,salary_min,salary_max,currency,vacancy_link,site
Lead Data Scientist,НПФ БУДУЩЕЕ,Москва,,,,https://vladivostok.hh.ru/vacancy/49642907?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Middle Data Scientist (Big Data),"ОТП Банк, АО (OTP bank)",Москва,,,,https://vladivostok.hh.ru/vacancy/52324250?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Data engineer,Smartseeds,Москва,,,,https://vladivostok.hh.ru/vacancy/49079611?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Программист баз данных,Глебовская Екатерина,Москва,150000.0,200000.0,Руб,https://vladivostok.hh.ru/vacancy/52280586?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Разработчик С++,Wanted,Москва,,600000.0,Руб,https://vladivostok.hh.ru/vacancy/52174359?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
QA Automation Engineer / Тестировщик - автоматизатор (Python),"EGAR TECHNOLOGY, INC.",Москва,,,,https://vladivostok.hh.ru/vacancy/51900161?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Data Scientist,INSITECH Development,Москва,,,,https://vladivostok.hh.ru/vacancy/52255333?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
QA Automation Engineer,"Hi, Rockits!",Москва,,220000.0,Руб,https://vladivostok.hh.ru/vacancy/52209531?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Разработчик/ Data Engineer,"«РОСБАНК, Societe Generale Group»",Москва,,,,https://vladivostok.hh.ru/vacancy/47961544?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Дата аналитик (СберСпасибо),Сбер. IT,Москва,,,,https://vladivostok.hh.ru/vacancy/49712407?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Junior DevOps-инженер,ООО АТМОсфера,Москва,,150000.0,Руб,https://vladivostok.hh.ru/vacancy/52430447?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Junior QA (backend),EXANTE,Москва,,,,https://vladivostok.hh.ru/vacancy/52242226?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
"Программист-исследователь (Computer Vision, Поиск)",VK,Москва,,,,https://vladivostok.hh.ru/vacancy/52178431?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Разработчик в Управление Информационной Безопасности,Лаборатория Касперского,Москва,,,,https://vladivostok.hh.ru/vacancy/52235954?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Team Lead Python Developer,"DataLine, Компания",Москва,,,,https://vladivostok.hh.ru/vacancy/49886656?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
"Инженер по автоматизации тестирования Python, Личный кабинет продавца / Маркетплейс",Ozon Информационные технологии,Москва,,,,https://vladivostok.hh.ru/vacancy/50868979?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Мобильный разработчик (Flutter),ООО Дата Прайм,Москва,30000.0,100000.0,Руб,https://vladivostok.hh.ru/vacancy/52361271?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Data engineer (Hadoop),Сбер для экспертов,Москва,,,,https://vladivostok.hh.ru/vacancy/52181390?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Data Science Engineer (удаленно),Brunel Russia,Москва,,,,https://vladivostok.hh.ru/vacancy/52111399?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Программист С++,Сбер. IT,Москва,,,,https://vladivostok.hh.ru/vacancy/51105209?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Разработчик QlikView,АльфаСтрахование,Москва,,,,https://vladivostok.hh.ru/vacancy/52275726?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Junior/Middle Data Engineer,Сбер для экспертов,Москва,,,,https://vladivostok.hh.ru/vacancy/52175428?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Data Engineer направления разработки витрин данных,"Иннотех, Группа компаний",Москва,,,,https://vladivostok.hh.ru/vacancy/50985152?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Продуктовый аналитик,СИТИЛИНК,Москва,,,,https://vladivostok.hh.ru/vacancy/52337003?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Data-инженер,Сбер. IT,Москва,,,,https://vladivostok.hh.ru/vacancy/52235342?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Инженер DevOps (удаленно),ИП Лукавская Ирина Анатольевна,Москва,200000.0,,Руб,https://vladivostok.hh.ru/vacancy/52159190?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Python Developer/DevOps,Playrix,Москва,,,,https://vladivostok.hh.ru/vacancy/51989270?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Solidity developer,Wanted,Москва,,6000.0,Usd,https://vladivostok.hh.ru/vacancy/50973286?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Team Lead (C++ / ML),ABBYY,Москва,,,,https://vladivostok.hh.ru/vacancy/46477374?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
"Data Scientist в блок ""Стратегия и развитие""",Сбер для экспертов,Москва,,,,https://vladivostok.hh.ru/vacancy/52263280?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Middle/Senior QA Automation (gamedev),Nexters,Москва,,,,https://vladivostok.hh.ru/vacancy/52431427?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Middle Data Scientist/Data Analyst,ООО START.RU,Москва,,,,https://vladivostok.hh.ru/vacancy/52305783?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Data scientist (middle/senior),СберМегаМаркет,Москва,,,,https://vladivostok.hh.ru/vacancy/51812421?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Software Development Engineer in Test Python (Kaspersky Security для виртуальных сред Легкий агент),Лаборатория Касперского,Москва,,,,https://vladivostok.hh.ru/vacancy/51087761?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Разработчик ПО,ООО Прогматик Лаб,Москва,100000.0,,Руб,https://vladivostok.hh.ru/vacancy/46648891?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Системный аналитик в отдел Data Engineering,СберМаркет,Москва,,,,https://vladivostok.hh.ru/vacancy/52247229?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Data Scientist,Itransition,Москва,,,,https://vladivostok.hh.ru/vacancy/52253734?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Data scientist (Middle),Газпромбанк,Москва,,,,https://vladivostok.hh.ru/vacancy/52348851?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Golang developer,Сбер. IT,Москва,,,,https://vladivostok.hh.ru/vacancy/52467909?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
QA Engineer (web),"Emerging Travel Group (Ostrovok.ru, B2B.Ostrovok, RateHawk, ZenHotels)",Москва,,,,https://vladivostok.hh.ru/vacancy/52153101?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Data Scientist,Сбер. Data Science,Москва,,,,https://vladivostok.hh.ru/vacancy/52070218?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
"Software Developer (Document Processing, С++, ML)",ABBYY,Москва,,,,https://vladivostok.hh.ru/vacancy/46146617?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Риск-аналитик fintech (Python),Antal Russia,Москва,,,,https://vladivostok.hh.ru/vacancy/52031202?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Senior Python developer (Big Data),"EPAM Systems, Inc.",Москва,,,,https://vladivostok.hh.ru/vacancy/40289976?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Senior Data Scientist,Buyk,Москва,,,,https://vladivostok.hh.ru/vacancy/52342982?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Программист БД (ОРИС),ФГБУ ФКП Росреестра,Москва,150000.0,,Руб,https://vladivostok.hh.ru/vacancy/50465450?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Разработчик BI,ООО Ак Барс Цифровые Технологии,Москва,,,,https://vladivostok.hh.ru/vacancy/50938250?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Deep learning/Machine learning Engineer,VK,Москва,,,,https://vladivostok.hh.ru/vacancy/44531061?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Backend developer,Кадровое агентство Юнити,Москва,,320000.0,Руб,https://vladivostok.hh.ru/vacancy/52200620?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Lead Python Developer (Remote/Moscow),ООО Талала,Москва,,,,https://vladivostok.hh.ru/vacancy/48139985?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Data scientist,Аналитический центр при Правительстве Российской Федерации,Москва,,,,https://vladivostok.hh.ru/vacancy/52076731?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
MLOps Инженер,АНО ЦИСМ,Москва,,,,https://vladivostok.hh.ru/vacancy/52060345?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Lead Data scientist (Новостной мониторинг),Сбер для экспертов,Москва,,,,https://vladivostok.hh.ru/vacancy/51936238?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
"Data Аналитик (ETL, витрины, дашборды)",EXE.CTLY,Москва,,350000.0,Руб,https://vladivostok.hh.ru/vacancy/51990353?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Senior Data Scientist в NLP лабораторию,Контур,Москва,,,,https://vladivostok.hh.ru/vacancy/52305900?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Senior Python разработчик,Сбер. IT,Москва,,,,https://vladivostok.hh.ru/vacancy/48570014?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Data Scientist,GMCS,Москва,,,,https://vladivostok.hh.ru/vacancy/52047296?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Team Lead команды python,iCore (Integration Core),Москва,,,,https://vladivostok.hh.ru/vacancy/50475098?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
"Senior Software Developer (OCR, С++, ML)",ABBYY,Москва,,,,https://vladivostok.hh.ru/vacancy/51182327?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Data Analyst,DigitalHR,Москва,,,,https://vladivostok.hh.ru/vacancy/52243102?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Senior BigData Developer with Python / Spark / AWS,Grid Dynamics,Москва,,,,https://vladivostok.hh.ru/vacancy/52231638?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Математик (разработчик алгоритмов оптимизации),ПАО Первая Грузовая Компания,Москва,,,,https://vladivostok.hh.ru/vacancy/52236031?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Data Analyst,INSITECH Development,Москва,,,,https://vladivostok.hh.ru/vacancy/49988005?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
"Инженер по автоматизированному тестированию (Mobile, Python)","ПАО МегаФон, IT",Москва,,,,https://vladivostok.hh.ru/vacancy/51951711?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Разработчик,"МАГНИТ, Розничная сеть",Москва,,,,https://vladivostok.hh.ru/vacancy/52295018?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Backend-инженер,Adapty,Москва,300000.0,400000.0,Руб,https://vladivostok.hh.ru/vacancy/51987724?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Программист (computer vision),АО РТСофт,Москва,,,,https://vladivostok.hh.ru/vacancy/51735793?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Data аналитик (Big Data),"ПАО «МТС», IT",Москва,,,,https://vladivostok.hh.ru/vacancy/52233817?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Tech Lead / Python Chapter Lead,ООО Paysend,Москва,,,,https://vladivostok.hh.ru/vacancy/51953878?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Разработчик биллинга Data Cloud в Yandex.Cloud,Яндекс,Москва,,,,https://vladivostok.hh.ru/vacancy/52190587?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
QA-инженер,ООО ЧЕСТНЫЕ ТЕХНОЛОГИИ,Москва,,,,https://vladivostok.hh.ru/vacancy/52056305?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Data Engineer (SQL),Nitka Technologies,Москва,,,,https://vladivostok.hh.ru/vacancy/49929594?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Data-инженер хранилищ данных,Московский метрополитен,Москва,,,,https://vladivostok.hh.ru/vacancy/52050779?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Data scientist,ПАО Промсвязьбанк,Москва,,,,https://vladivostok.hh.ru/vacancy/52006250?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Разработчик SQL,ПАО БАНК УРАЛСИБ,Москва,,,,https://vladivostok.hh.ru/vacancy/49462990?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Senior/Middle Python developer,Сбер. IT,Москва,,,,https://vladivostok.hh.ru/vacancy/50881316?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Data Engineer BigData/Инженер данных,СБЕР (ООО еАптека),Москва,,,,https://vladivostok.hh.ru/vacancy/50584391?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
Data Scientist / Machine Learning Engineer,AliExpress Россия,Москва,,,,https://vladivostok.hh.ru/vacancy/48484577?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
